,ori_apr,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory,filter_pass_all,filter_pass_file,insufficient_memory_2,vm_error,repeated_timeout_executions
119,simfix_2,simfix_2,bears,FasterXML-jackson-databind_247621332-247674379,7288.49700000001,21.756,0,5724.086000000008,941.415000000002,7262,2418,0,NO,NO,,NO,NO,NO
120,simfix_2,simfix_3,bears,FasterXML-jackson-databind_247621332-247674379,7737.800000000001,21.756,0,764.3850000000018,6350.418999999999,1074,657558,0,NO,NO,,NO,NO,NO
121,tbar_2,tbar_1,bears,FasterXML-jackson-databind_247621332-247674379,7199.647999999996,21.783,0,7126.382999999995,0.0,7608,0,0,NO,NO,,YES,NO,NO
122,tbar_2,tbar_2,bears,FasterXML-jackson-databind_247621332-247674379,7214.532999999985,21.783,0,5954.241999999987,1187.0259999999982,6347,2877,0,NO,NO,,YES,NO,NO
123,tbar_2,tbar_3,bears,FasterXML-jackson-databind_247621332-247674379,7266.853999999997,21.783,0,395.67300000000006,6797.9159999999965,522,539946,0,NO,NO,,YES,NO,NO
124,simfix_2,simfix_1,bears,FasterXML-jackson-databind_318458719-318715551,4866.9360000000015,22.907,0,2412.288000000002,2201.355,3128,653248,0,NO,NO,,NO,NO,NO
125,simfix_2,simfix_2,bears,FasterXML-jackson-databind_318458719-318715551,3052.6240000000016,22.907,0,2412.288000000002,387.04300000000023,3128,4427,0,NO,NO,,NO,NO,NO
126,simfix_2,simfix_3,bears,FasterXML-jackson-databind_318458719-318715551,7361.5710000000045,22.907,0,831.7539999999996,6276.524000000005,1134,645841,0,NO,NO,,NO,NO,NO
127,tbar_2,tbar_2,bears,FasterXML-jackson-databind_318458719-318715551,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,simfix_2,simfix_1,bears,INRIA-spoon_189186902-189233591,7438.2699999999995,180.135,0,1113.7459999999985,6007.847,1292,24195,0,NO,NO,,NO,NO,NO
129,simfix_2,simfix_2,bears,INRIA-spoon_189186902-189233591,7139.266000000006,180.135,0,4541.6760000000095,2280.9129999999946,5438,2076,0,NO,NO,,NO,NO,NO
130,simfix_2,simfix_3,bears,INRIA-spoon_189186902-189233591,7678.5610000000015,180.135,0,81.92299999999997,7279.961,87,31944,0,NO,NO,,NO,NO,NO
131,tbar_2,tbar_1,bears,INRIA-spoon_189186902-189233591,7216.498000000003,180.214,0,1111.160999999999,6076.751000000001,1287,4041,0,NO,NO,,NO,NO,NO
132,tbar_2,tbar_2,bears,INRIA-spoon_189186902-189233591,7200.416000000003,180.214,0,4409.539999999992,2762.290000000008,5193,2521,0,NO,NO,,NO,NO,NO
133,tbar_2,tbar_3,bears,INRIA-spoon_189186902-189233591,7418.693000000004,180.214,0,113.50100000000003,7276.606000000001,118,32912,0,NO,NO,,NO,NO,NO
134,simfix_2,simfix_1,bears,INRIA-spoon_189233636-189234660,7437.6029999999955,179.14000000000001,0,511.72199999999975,6670.482000000001,673,5852,0,NO,NO,,NO,NO,NO
135,simfix_2,simfix_2,bears,INRIA-spoon_189233636-189234660,7159.690999999984,179.14000000000001,0,4285.199999999992,2619.091999999998,4878,2230,0,NO,NO,,NO,NO,NO
136,simfix_2,simfix_3,bears,INRIA-spoon_189233636-189234660,7554.970999999998,179.14000000000001,0,238.08599999999998,7061.486000000003,338,32912,0,NO,NO,,NO,NO,NO
137,tbar_2,tbar_1,bears,INRIA-spoon_189233636-189234660,7674.253999999997,179.11700000000002,0,582.9309999999991,7047.448999999997,715,9513,0,NO,NO,,NO,NO,NO
138,tbar_2,tbar_2,bears,INRIA-spoon_189233636-189234660,7200.761000000013,179.11700000000002,0,3956.131000000011,3200.756000000002,5208,2791,0,NO,NO,,NO,NO,NO
139,tbar_2,tbar_3,bears,INRIA-spoon_189233636-189234660,7256.666,179.11700000000002,0,127.55899999999998,7085.232999999999,116,30976,0,NO,NO,,NO,NO,NO
140,simfix_2,simfix_1,bears,INRIA-spoon_190241093-190241752,7738.209999999997,153.976,0,979.0159999999992,6385.538,1559,29529,0,NO,NO,,NO,NO,NO
141,simfix_2,simfix_2,bears,INRIA-spoon_190241093-190241752,7131.489000000009,153.976,0,4565.630000000012,2192.2029999999977,6851,2298,0,NO,NO,,NO,NO,NO
142,simfix_2,simfix_3,bears,INRIA-spoon_190241093-190241752,7530.485,153.976,0,164.68800000000005,6992.1410000000005,255,35853,0,NO,NO,,NO,NO,NO
143,tbar_2,tbar_1,bears,INRIA-spoon_190241093-190241752,7304.914000000001,153.941,0,1622.7530000000013,5651.373,2409,17172,0,NO,NO,,NO,NO,NO
144,tbar_2,tbar_2,bears,INRIA-spoon_190241093-190241752,7200.087999999997,153.941,0,4491.580999999997,2677.719,6668,2819,0,NO,NO,,NO,NO,NO
145,tbar_2,tbar_3,bears,INRIA-spoon_190241093-190241752,7349.471999999998,153.941,0,96.57000000000001,7222.113999999999,126,38760,0,NO,NO,,NO,NO,NO
146,simfix_2,simfix_1,bears,INRIA-spoon_190241752-190558172,7212.8359999999975,151.033,0,2314.1949999999993,4677.373,3270,15781,0,NO,NO,,NO,NO,NO
147,simfix_2,simfix_2,bears,INRIA-spoon_190241752-190558172,7174.154999999997,151.033,0,2685.3199999999993,4267.566999999999,3786,19862,0,NO,NO,,NO,NO,NO
148,simfix_2,simfix_3,bears,INRIA-spoon_190241752-190558172,7386.387000000001,151.033,0,530.2989999999999,6634.8200000000015,647,34920,0,NO,NO,,NO,NO,NO
149,tbar_2,tbar_1,bears,INRIA-spoon_190241752-190558172,3707.101999999999,151.071,0,681.8020000000007,3012.476000000001,630,10594,yes,NO,YES,630,NO,NO,NO
150,tbar_2,tbar_2,bears,INRIA-spoon_190241752-190558172,2386.8909999999973,151.071,0,681.8020000000007,1692.2649999999992,630,6096,yes,NO,YES,630,NO,NO,NO
151,tbar_2,tbar_3,bears,INRIA-spoon_190241752-190558172,7231.476999999997,151.071,0,83.858,7134.794999999999,108,37830,0,NO,NO,,NO,NO,NO
152,simfix_2,simfix_1,bears,INRIA-spoon_191511078-191595944,2469.1289999999985,229.741,0,17.24000000000002,2427.985,149,6048,0,NO,NO,,NO,NO,NO
153,simfix_2,simfix_2,bears,INRIA-spoon_191511078-191595944,60.241,229.741,0,11.618,48.623,10,1009,0,NO,NO,,NO,YES,NO
154,simfix_2,simfix_3,bears,INRIA-spoon_191511078-191595944,1702.403999999998,229.741,0,17.24000000000002,1661.2599999999998,149,6895,0,NO,NO,,NO,NO,NO
155,tbar_2,tbar_1,bears,INRIA-spoon_191511078-191595944,702.2740000000003,229.717,0,103.35999999999997,596.0619999999999,83,1803,yes,NO,YES,83,NO,NO,NO
156,tbar_2,tbar_2,bears,INRIA-spoon_191511078-191595944,292.5850000000001,229.717,0,8.353,283.399,9,1005,yes,NO,YES,9,NO,NO,NO
157,tbar_2,tbar_3,bears,INRIA-spoon_191511078-191595944,1119.818,229.717,0,8.353,1110.6319999999998,9,5910,yes,NO,NO,,NO,NO,NO
158,simfix_2,simfix_1,bears,INRIA-spoon_192604168-192969999,155.019,188.518,0,21.546000000000003,110.237,136,432,0,NO,NO,,NO,NO,NO
159,simfix_2,simfix_2,bears,INRIA-spoon_192604168-192969999,24.507000000000083,188.518,0,9.481,8.087,11,990,0,NO,NO,,NO,YES,NO
160,simfix_2,simfix_3,bears,INRIA-spoon_192604168-192969999,1236.2970000000003,188.518,0,21.546000000000003,1191.515,136,4930,0,NO,NO,,NO,NO,NO
161,tbar_2,tbar_1,bears,INRIA-spoon_192604168-192969999,13.226999999999999,188.565,0,6.469999999999999,6.757,10,5,yes,NO,YES,10,NO,NO,NO
162,tbar_2,tbar_2,bears,INRIA-spoon_192604168-192969999,229.237,188.565,0,6.469999999999999,222.767,10,990,yes,NO,YES,10,NO,NO,NO
163,tbar_2,tbar_3,bears,INRIA-spoon_192604168-192969999,7261.5639999999985,188.565,0,113.98600000000002,7144.512999999999,116,33524,yes,NO,YES,10,NO,NO,NO
164,simfix_2,simfix_1,bears,INRIA-spoon_192969999-193004144,99.6630000000003,252.617,0,60.509999999999984,32.017,43,22,yes,NO,YES,43,NO,NO,NO
165,simfix_2,simfix_2,bears,INRIA-spoon_192969999-193004144,395.7890000000003,252.617,0,60.509999999999984,328.14300000000003,43,995,yes,NO,YES,43,NO,NO,NO
166,simfix_2,simfix_3,bears,INRIA-spoon_192969999-193004144,7442.268999999999,252.617,0,108.28699999999996,7310.645999999999,81,17766,yes,NO,YES,43,NO,NO,NO
167,tbar_2,tbar_1,bears,INRIA-spoon_192969999-193004144,78.25499999999998,252.778,0,62.503999999999984,12.411999999999999,44,8,yes,NO,YES,44,NO,NO,NO
168,tbar_2,tbar_2,bears,INRIA-spoon_192969999-193004144,342.16099999999994,252.778,0,62.503999999999984,276.318,44,991,yes,NO,YES,44,NO,NO,NO
169,tbar_2,tbar_3,bears,INRIA-spoon_192969999-193004144,7391.126000000002,252.778,0,117.63299999999995,7269.105000000001,92,25662,yes,NO,YES,44,NO,NO,NO
170,simfix_2,simfix_1,bears,INRIA-spoon_193004144-193023299,7444.3499999999985,267.963,0,38.660000000000004,7201.174999999999,31,3892,0,NO,NO,,NO,NO,NO
171,simfix_2,simfix_2,bears,INRIA-spoon_193004144-193023299,7160.13899999999,267.963,0,4260.008999999991,2695.6150000000002,3304,1558,0,NO,NO,,NO,NO,NO
172,simfix_2,simfix_3,bears,INRIA-spoon_193004144-193023299,7557.334999999999,267.963,0,164.92100000000002,7187.898999999999,133,22701,0,NO,NO,,NO,NO,NO
173,tbar_2,tbar_1,bears,INRIA-spoon_193004144-193023299,7284.477,268.278,0,568.3760000000003,6678.980999999999,189,558,0,NO,NO,,NO,NO,NO
174,tbar_2,tbar_2,bears,INRIA-spoon_193004144-193023299,7199.441999999997,268.278,0,3178.083999999997,3984.2380000000003,747,469,0,NO,NO,,NO,NO,NO
175,tbar_2,tbar_3,bears,INRIA-spoon_193004144-193023299,7761.308,268.278,0,174.63100000000003,7549.556999999999,87,18753,0,NO,NO,,NO,NO,NO
176,simfix_2,simfix_1,bears,INRIA-spoon_196963859-196966996,7287.957000000002,222.88600000000002,0,375.28199999999987,6753.937999999998,351,6563,0,NO,NO,,NO,NO,NO
177,simfix_2,simfix_2,bears,INRIA-spoon_196963859-196966996,3112.446000000006,222.88600000000002,0,1686.9530000000004,1266.7560000000017,1616,2643,yes,NO,NO,,NO,NO,NO
178,simfix_2,simfix_3,bears,INRIA-spoon_196963859-196966996,7532.241000000004,222.88600000000002,0,96.31400000000005,7277.19,94,25896,0,NO,NO,,NO,NO,NO
179,tbar_2,tbar_1,bears,INRIA-spoon_196963859-196966996,7207.922999999999,222.997,0,544.5330000000007,6654.79,482,4985,0,NO,NO,,NO,NO,NO
180,tbar_2,tbar_2,bears,INRIA-spoon_196963859-196966996,7352.499999999996,222.997,0,856.6900000000007,6487.209999999997,747,17362,0,NO,NO,,NO,NO,NO
181,tbar_2,tbar_3,bears,INRIA-spoon_196963859-196966996,7324.032999999998,222.997,0,137.61899999999997,7177.813999999999,101,25896,0,NO,NO,,NO,NO,NO
182,simfix_2,simfix_1,bears,INRIA-spoon_197673696-197674087,7403.417000000003,246.782,0,220.50499999999994,7030.166000000001,207,6529,0,NO,NO,,NO,NO,NO
183,simfix_2,simfix_2,bears,INRIA-spoon_197673696-197674087,7254.601000000004,246.782,0,2032.6270000000022,5069.228,1640,11730,0,NO,NO,,NO,NO,NO
184,simfix_2,simfix_3,bears,INRIA-spoon_197673696-197674087,7508.537,246.782,0,96.47199999999998,7259.318999999999,78,26026,0,NO,NO,,NO,NO,NO
185,tbar_2,tbar_1,bears,INRIA-spoon_197673696-197674087,7858.787000000001,246.839,0,959.8910000000004,6879.421,763,11955,0,NO,NO,,NO,NO,NO
186,tbar_2,tbar_2,bears,INRIA-spoon_197673696-197674087,6742.5220000000045,246.839,0,2645.3190000000045,4077.728,2428,10357,yes,NO,YES,2428,NO,NO,NO
187,tbar_2,tbar_3,bears,INRIA-spoon_197673696-197674087,8146.680000000002,246.839,0,150.61400000000003,7976.591000000001,100,25025,0,NO,NO,,NO,NO,NO
188,simfix_2,simfix_1,bears,INRIA-spoon_197674087-198523383,7275.729999999997,249.761,0,123.76999999999997,7116.696,121,3803,0,NO,NO,,NO,NO,NO
189,simfix_2,simfix_2,bears,INRIA-spoon_197674087-198523383,1019.9799999999966,249.761,0,569.0959999999995,415.62,580,1299,yes,NO,NO,,NO,NO,NO
190,simfix_2,simfix_3,bears,INRIA-spoon_197674087-198523383,7386.190999999998,249.761,0,94.77699999999996,7256.150000000001,98,25050,0,NO,NO,,NO,NO,NO
191,tbar_2,tbar_1,bears,INRIA-spoon_197674087-198523383,7381.852000000003,249.34900000000002,0,295.96000000000004,7059.433,274,3416,0,NO,NO,,NO,NO,NO
192,tbar_2,tbar_2,bears,INRIA-spoon_197674087-198523383,7200.590000000006,249.34900000000002,0,4273.5580000000045,2900.5729999999985,4217,1955,0,NO,NO,,NO,NO,NO
193,tbar_2,tbar_3,bears,INRIA-spoon_197674087-198523383,7232.273000000002,249.34900000000002,0,126.63000000000002,7079.183999999999,101,26052,0,NO,NO,,NO,NO,NO
194,simfix_2,simfix_1,bears,INRIA-spoon_199972949-199993301,7277.317000000002,232.814,0,1014.9380000000004,6165.987000000002,753,4448,0,NO,NO,,NO,NO,NO
195,simfix_2,simfix_2,bears,INRIA-spoon_199972949-199993301,7183.597999999999,232.814,0,1253.4759999999997,5833.73,969,4827,0,NO,NO,,NO,NO,NO
196,simfix_2,simfix_3,bears,INRIA-spoon_199972949-199993301,7272.788999999999,232.814,0,142.336,7034.060999999999,129,25125,0,NO,NO,,NO,NO,NO
197,tbar_2,tbar_1,bears,INRIA-spoon_199972949-199993301,87.00600000000001,232.837,0,16.757,70.24900000000001,16,24,yes,NO,YES,16,NO,NO,NO
198,tbar_2,tbar_2,bears,INRIA-spoon_199972949-199993301,348.232,232.837,0,16.757,331.475,16,1026,yes,NO,YES,16,NO,NO,NO
199,tbar_2,tbar_3,bears,INRIA-spoon_199972949-199993301,7204.689999999999,232.837,0,49.245000000000005,7153.466999999999,44,26130,yes,NO,YES,16,NO,NO,NO
200,simfix_2,simfix_1,bears,INRIA-spoon_199993301-200108848,7150.7469999999985,256.511,0,5024.717999999998,1785.6550000000002,3956,3986,0,NO,NO,,NO,NO,NO
201,simfix_2,simfix_2,bears,INRIA-spoon_199993301-200108848,7227.984999999994,256.511,0,4139.698999999994,2747.912,3376,3995,0,NO,NO,,NO,NO,NO
202,simfix_2,simfix_3,bears,INRIA-spoon_199993301-200108848,7509.401000000002,256.511,0,222.21199999999988,6946.815000000001,243,25700,0,NO,NO,,NO,NO,NO
203,tbar_2,tbar_1,bears,INRIA-spoon_199993301-200108848,7207.8080000000045,256.577,0,2232.9570000000035,4948.376,1801,56151,0,NO,NO,,NO,NO,NO
204,tbar_2,tbar_2,bears,INRIA-spoon_199993301-200108848,7202.541000000008,256.577,0,3461.265000000009,3714.800999999999,2875,5880,0,NO,NO,,NO,NO,NO
205,tbar_2,tbar_3,bears,INRIA-spoon_199993301-200108848,7299.6320000000005,256.577,0,45.25500000000001,7227.902,53,27756,0,NO,NO,,NO,NO,NO
206,simfix_2,simfix_2,bears,INRIA-spoon_201940544-203101555,-,-,-,-,-,-,-,-,-,-,-,-,-,-
207,tbar_2,tbar_1,bears,INRIA-spoon_201940544-203101555,7217.828000000002,273.4,0,1976.4540000000027,5220.447999999999,1321,8664,0,NO,NO,,NO,NO,NO
208,tbar_2,tbar_2,bears,INRIA-spoon_201940544-203101555,377.41300000000007,273.4,0,18.12,356.985,16,1057,yes,NO,YES,16,NO,NO,NO
209,tbar_2,tbar_3,bears,INRIA-spoon_201940544-203101555,1927.0069999999998,273.4,0,18.12,1906.579,16,8176,yes,NO,NO,,NO,NO,NO
210,simfix_2,simfix_2,bears,INRIA-spoon_204567691-207361743,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211,simfix_2,simfix_2,bears,INRIA-spoon_210079209-210080599,-,-,-,-,-,-,-,-,-,-,-,-,-,-
212,tbar_2,tbar_1,bears,INRIA-spoon_210079209-210080599,7501.611000000001,132.831,0,25.148999999999994,7475.083,68,1251,0,NO,NO,,NO,NO,NO
213,tbar_2,tbar_2,bears,INRIA-spoon_210079209-210080599,286.803000000001,132.831,0,85.15699999999994,200.267,189,2079,yes,NO,YES,189,NO,NO,NO
214,tbar_2,tbar_3,bears,INRIA-spoon_210079209-210080599,7765.801,132.831,0,25.148999999999994,7739.272999999999,68,9243,0,NO,NO,,NO,NO,NO
215,simfix_2,simfix_1,bears,INRIA-spoon_211086222-211090498,7462.236,131.355,0,774.5739999999994,6286.584,632,24134,0,NO,NO,,NO,NO,NO
216,simfix_2,simfix_2,bears,INRIA-spoon_211086222-211090498,7131.894999999996,131.355,0,4393.488999999994,2337.328000000002,3644,2546,0,NO,NO,,NO,NO,NO
217,simfix_2,simfix_3,bears,INRIA-spoon_211086222-211090498,7639.6100000000015,131.355,0,158.184,7080.348000000001,144,40092,0,NO,NO,,NO,NO,NO
218,tbar_2,tbar_2,bears,INRIA-spoon_211086222-211090498,-,-,-,-,-,-,-,-,-,-,-,-,-,-
219,simfix_2,simfix_1,bears,INRIA-spoon_211090498-211342085,7469.358,110.682,0,1033.7339999999995,6008.384000000001,987,34377,0,NO,NO,,NO,NO,NO
220,simfix_2,simfix_2,bears,INRIA-spoon_211090498-211342085,7146.042999999998,110.682,0,4917.678,1801.124999999998,3940,1325,0,NO,NO,,NO,NO,NO
221,simfix_2,simfix_3,bears,INRIA-spoon_211090498-211342085,7613.776,110.682,0,174.50600000000003,7012.03,188,45276,0,NO,NO,,NO,NO,NO
222,tbar_2,tbar_1,bears,INRIA-spoon_211090498-211342085,7279.192999999999,110.761,0,2049.643999999998,5203.957000000001,1996,83039,0,YES,NO,,NO,NO,NO
223,tbar_2,tbar_2,bears,INRIA-spoon_211090498-211342085,7201.114999999994,110.761,0,4048.308999999993,3127.2140000000013,3917,2410,0,YES,NO,,NO,NO,NO
224,tbar_2,tbar_3,bears,INRIA-spoon_211090498-211342085,1171.698,110.761,0,15.739000000000003,1155.959,17,4116,yes,YES,NO,,NO,NO,NO
225,simfix_2,simfix_1,bears,INRIA-spoon_211342085-211425556,7289.292000000003,109.5,0,2868.9650000000024,4009.0029999999997,2278,17366,0,NO,NO,,NO,NO,NO
226,simfix_2,simfix_2,bears,INRIA-spoon_211342085-211425556,7141.189000000009,109.5,0,4647.305000000006,2082.5600000000027,3862,2580,0,NO,NO,,NO,NO,NO
227,simfix_2,simfix_3,bears,INRIA-spoon_211342085-211425556,7683.277000000003,109.5,0,163.39000000000007,7108.563000000001,141,37116,0,NO,NO,,NO,NO,NO
228,tbar_2,tbar_1,bears,INRIA-spoon_211342085-211425556,7360.335000000005,109.451,0,1214.7670000000005,6119.041000000002,1015,40882,0,NO,NO,,NO,NO,NO
229,tbar_2,tbar_2,bears,INRIA-spoon_211342085-211425556,7200.775000000009,109.451,0,3911.201999999999,3263.0460000000085,3554,4256,0,NO,NO,,NO,NO,NO
230,tbar_2,tbar_3,bears,INRIA-spoon_211342085-211425556,8106.112000000003,109.451,0,38.943999999999996,8040.6410000000005,45,9279,0,NO,NO,,NO,NO,NO
231,simfix_2,simfix_1,bears,INRIA-spoon_213996751-215500998,7225.894999999997,110.337,0,6134.856999999995,516.521,5357,5398,0,NO,NO,,NO,NO,NO
232,simfix_2,simfix_2,bears,INRIA-spoon_213996751-215500998,7307.759999999994,110.337,0,4858.701999999991,1874.5410000000008,4238,1482,0,NO,NO,,NO,NO,NO
233,simfix_2,simfix_3,bears,INRIA-spoon_213996751-215500998,7833.037,110.337,0,204.46199999999996,7054.057999999999,231,42640,0,NO,NO,,NO,NO,NO
234,tbar_2,tbar_2,bears,INRIA-spoon_213996751-215500998,-,-,-,-,-,-,-,-,-,-,-,-,-,-
235,simfix_2,simfix_2,bears,INRIA-spoon_218213030-221992429,-,-,-,-,-,-,-,-,-,-,-,-,-,-
236,tbar_2,tbar_1,bears,INRIA-spoon_218213030-221992429,7313.406999999999,214.032,0,244.8940000000001,7032.7159999999985,228,3085,0,NO,NO,,NO,NO,NO
237,tbar_2,tbar_2,bears,INRIA-spoon_218213030-221992429,7200.308999999998,214.032,0,4422.318999999996,2742.1930000000025,3914,2105,0,NO,NO,,NO,NO,NO
238,tbar_2,tbar_3,bears,INRIA-spoon_218213030-221992429,7344.222,214.032,0,76.05400000000002,7232.370999999999,60,39824,0,NO,NO,,NO,NO,NO
239,simfix_2,simfix_1,bears,INRIA-spoon_225344336-226528821,7381.238999999998,220.421,0,107.55399999999995,7068.531999999997,97,10112,0,NO,NO,,NO,NO,NO
240,simfix_2,simfix_2,bears,INRIA-spoon_225344336-226528821,3896.5970000000066,220.421,0,2566.0290000000055,1125.4150000000006,2098,1802,yes,NO,NO,,NO,NO,NO
241,simfix_2,simfix_3,bears,INRIA-spoon_225344336-226528821,7446.941000000002,220.421,0,69.26899999999996,7172.519000000001,68,39146,0,NO,NO,,NO,NO,NO
242,tbar_2,tbar_1,bears,INRIA-spoon_225344336-226528821,7293.189999999999,220.522,0,328.7140000000001,6933.896,355,5458,0,NO,NO,,NO,NO,NO
243,tbar_2,tbar_2,bears,INRIA-spoon_225344336-226528821,7200.958999999999,220.522,0,3933.556000000004,3236.8229999999962,4144,6417,0,NO,NO,,NO,NO,NO
244,tbar_2,tbar_3,bears,INRIA-spoon_225344336-226528821,7297.370000000001,220.522,0,59.284,7207.506000000002,71,46552,0,NO,NO,,NO,NO,NO
245,simfix_2,simfix_1,bears,INRIA-spoon_227073271-228362442,7835.504999999998,190.074,0,606.7420000000001,6994.186999999998,942,20988,0,NO,NO,,NO,NO,NO
246,simfix_2,simfix_2,bears,INRIA-spoon_227073271-228362442,2831.764000000003,190.074,0,2133.4560000000024,463.73200000000037,3088,1547,yes,NO,NO,,NO,NO,NO
247,simfix_2,simfix_3,bears,INRIA-spoon_227073271-228362442,7431.575999999998,190.074,0,401.53200000000004,6795.467999999998,624,60420,0,NO,NO,,NO,NO,NO
248,tbar_2,tbar_1,bears,INRIA-spoon_227073271-228362442,7323.193000000001,190.22500000000002,0,1063.0669999999998,6221.7480000000005,1056,26163,0,NO,NO,,NO,NO,NO
249,tbar_2,tbar_2,bears,INRIA-spoon_227073271-228362442,7201.230000000016,190.22500000000002,0,4286.461000000016,2876.3910000000005,4089,1899,0,NO,NO,,NO,NO,NO
250,tbar_2,tbar_3,bears,INRIA-spoon_227073271-228362442,7281.877000000001,190.22500000000002,0,170.26599999999996,7073.233000000001,173,46640,0,NO,NO,,NO,NO,NO
251,simfix_2,simfix_2,bears,INRIA-spoon_228371032-228407512,-,-,-,-,-,-,-,-,-,-,-,-,-,-
252,tbar_2,tbar_1,bears,INRIA-spoon_228371032-228407512,21.1119999999999,173.334,0,13.82,5.968,18,8,yes,NO,YES,18,NO,NO,NO
253,tbar_2,tbar_2,bears,INRIA-spoon_228371032-228407512,168.3819999999999,173.334,0,13.82,153.238,18,1065,yes,NO,YES,18,NO,NO,NO
254,tbar_2,tbar_3,bears,INRIA-spoon_228371032-228407512,928.1999999999999,173.334,0,13.82,913.056,18,6360,yes,NO,YES,18,NO,NO,NO
255,simfix_2,simfix_1,bears,INRIA-spoon_228407512-228634633,7393.960000000004,170.055,0,505.46399999999977,6669.307,494,8863,0,NO,NO,,NO,NO,NO
256,simfix_2,simfix_2,bears,INRIA-spoon_228407512-228634633,6724.203999999995,170.055,0,3873.1859999999965,2631.8289999999943,3937,2936,yes,NO,NO,,NO,NO,NO
